Order,Date,Price,FirstName,LastName,Destination,PickUp,Type
4850,26-07-2019 23:38:39,75,Jakob,Madsen,Victoriasoen,Tripoli,Type 4
4851,26-09-2019 17:08:17,45,Arkan,Hegelund,De Kanariske Oeer,Omdurmant,Type 1
4852,14-11-2019 19:10:18,35,Rasmus,Madsen,Zanzibar,Kabalo,Type 1
4853,31-07-2019 02:38:16,100,Benjamin,Hegelund,Amatave,Timbuktu,Type 4
4854,17-03-2019 03:27:00,90,Rasmus,Madsen,Mocambique,Addis Abeba,Type 3
4855,22-07-2019 15:19:34,90,Simone,Hegelund,Victoria Faldene,Addis Abeba,Type 3
4856,30-05-2019 14:17:08,75,Gustav,Pedersen,Kapstaden,Cairo,Type 2
4857,17-01-2019 16:45:36,90,Emil,Demant,Laundo,Dragebjerget,Type 2
4858,21-01-2019 17:29:35,15,Emil,Pyndt,Congo,Victoria Faldene,Type 2
4859,02-08-2019 19:15:30,35,Marc,Vinther,Kabalo,Timbuktu,Type 4
4860,07-08-2019 04:27:23,80,Zeki,Madsen,Sierra Leone,Congo,Type 4
4861,14-01-2019 06:54:42,80,Marc,Hegelund,Slavekysten,Slavekysten,Type 3
4862,29-08-2019 03:07:36,35,Jacob,Jakobsen,Wadai,Cairo,Type 1
4863,27-04-2019 23:19:46,90,Lisa,Johansen,De Kanariske Oeer,Dragebjerget,Type 4
4864,06-10-2019 07:37:30,10,Alexander,Ljungqvist,Slavekysten,Tunis,Type 4
4865,04-11-2019 13:31:07,80,Niels,Demant,Marrakesh,Hvalbugten,Type 1
4866,24-07-2019 09:31:41,75,Julius,Kluw,Victoria Faldene,Amatave,Type 5
4867,11-08-2019 05:35:23,65,Zeki,Johansen,Sahara,Timbuktu,Type 1
4868,10-08-2019 16:09:09,20,Marc,Hildorf,Kabalo,St. Helena,Type 4
4869,11-09-2019 08:31:21,10,Sofie,Ljungqvist,Kap st. Marie,Laundo,Type 4
4870,10-05-2019 00:44:20,45,Emil,Jakobsen,Zanzibar,Sahara,Type 3
4871,15-08-2019 23:17:51,10,Rasmus,Ljungqvist,Omdurmant,Amatave,Type 5
4872,30-07-2019 19:55:47,65,Thomas,Jakobsen,Omdurmant,Hvalbugten,Type 3
4873,05-06-2019 20:33:34,20,Julius,Steffensen,Laundo,Kap Guardafui,Type 4
4874,09-11-2019 23:01:13,20,Andreas,Kluw,De Kanariske Oeer,Timbuktu,Type 2
4875,24-02-2019 10:06:23,50,Andreas,Pyndt,Tanger,Suakin,Type 4
4876,06-08-2019 13:53:53,80,Marc,Madsen,Marrakesh,Congo,Type 4
4877,04-05-2019 21:07:40,90,Mark,Kireli,Kap Guardafui,Guldkysten,Type 5
4878,09-03-2019 10:44:28,90,Benjamin,Lafi,Sahara,Guldkysten,Type 5
4879,13-11-2019 16:44:35,40,Benjamin,Vinther,Tripoli,Victoriasoen,Type 3
4880,10-02-2019 08:40:19,35,Sofie,Demant,Congo,Marrakesh,Type 3
4881,30-07-2019 18:04:07,75,Lisa,Vasie,Kabalo,Marrakesh,Type 3
4882,28-10-2019 21:30:37,5,Arkan,Demant,Sahara,Victoria Faldene,Type 5
4883,09-07-2019 21:09:20,65,Simone,Vinther,Mocambique,De Kanariske Oeer,Type 3
4884,19-06-2019 08:02:19,35,Alexander,Kireli,Slavekysten,Suakin,Type 4
4885,01-04-2019 16:01:31,80,Gustav,Demant,Kap st. Marie,Kabalo,Type 2
4886,01-02-2019 06:19:15,15,Jacob,Kireli,Marrakesh,Kap Guardafui,Type 1
4887,25-07-2019 07:19:35,65,Thomas,Andersen,Victoriasoen,Cairo,Type 5
4888,13-06-2019 07:55:36,50,Jakob,Memborg,Omdurmant,St. Helena,Type 2
4889,10-06-2019 06:48:43,40,Emil,Hauge,Tripoli,Tunis,Type 4
4890,02-07-2019 00:58:49,50,Andreas,Trier,Kapstaden,Kap Guardafui,Type 2
4891,22-03-2019 13:03:28,30,Julius,Roenhild,Zanzibar,Bahr El Ghazal,Type 5
4892,13-10-2019 04:46:17,55,Zeki,Pyndt,Laundo,Laundo,Type 5
4893,12-09-2019 20:09:04,60,Julius,Vinther,Kapstaden,Wadai,Type 2
4894,02-11-2019 10:49:03,45,Steven,Lafi,Sierra Leone,Amatave,Type 3
4895,26-04-2019 00:10:18,25,Arkan,Jakobsen,Sahara,Slavekysten,Type 5
4896,04-06-2019 10:13:21,55,Steven,Pedersen,Guldkysten,Zanzibar,Type 2
4897,07-08-2019 21:13:26,90,Mik,Kireli,Timbuktu,De Kanariske Oeer,Type 3
4898,04-02-2019 20:31:06,45,Benjamin,Lund,Tripoli,Tripoli,Type 5
4899,13-11-2019 00:29:50,35,Andreas,Ljungqvist,Congo,Guldkysten,Type 5
4900,06-01-2019 16:22:27,15,Jakob,Pedersen,Zanzibar,Dafur,Type 3
4901,12-05-2019 15:55:43,5,Rasmus,Vinther,Dafur,Cairo,Type 5
4902,19-09-2019 08:44:09,50,Jonas,Vinther,Cairo,Hvalbugten,Type 4
4903,31-01-2019 22:33:30,20,Andreas,Jakobsen,Tripoli,Kabalo,Type 5
4904,28-07-2019 23:59:17,20,Arkan,Lafi,Omdurmant,Laundo,Type 4
4905,20-02-2019 09:20:03,25,Martin,Hegelund,Amatave,Guldkysten,Type 5
4906,13-10-2019 16:53:52,80,Marc,Hauge,Mocambique,Bahr El Ghazal,Type 4
4907,26-08-2019 18:02:11,65,Helene,Johansen,Dakar,Slavekysten,Type 5
4908,14-07-2019 07:49:25,10,Gustav,Kireli,Kap Guardafui,Kap Guardafui,Type 5
4909,25-06-2019 11:45:44,10,Gustav,Vasie,Tunis,Slavekysten,Type 4
4910,23-08-2019 04:18:07,45,Benjamin,Memborg,Hvalbugten,Hvalbugten,Type 5
4911,16-06-2019 12:45:33,50,Mark,Kluw,Sahara,Addis Abeba,Type 4
4912,08-07-2019 22:27:02,35,Steven,Andersen,Cairo,Slavekysten,Type 3
4913,04-09-2019 15:56:12,25,Niels,Hildorf,Marrakesh,Kabalo,Type 2
4914,03-03-2019 10:03:25,5,Niels,Johansen,Timbuktu,Kapstaden,Type 5
4915,13-08-2019 06:06:44,15,Benjamin,Henriksen,Tunis,Mocambique,Type 2
4916,08-09-2019 00:15:33,70,Thomas,Lund,Amatave,Suakin,Type 3
4917,01-05-2019 22:42:54,65,Martin,Jakobsen,De Kanariske Oeer,Amatave,Type 2
4918,30-10-2019 12:03:43,60,Rasmus,Kireli,Timbuktu,Timbuktu,Type 3
4919,08-11-2019 08:17:39,100,Emil,Andersen,Kap st. Marie,Marrakesh,Type 1
4920,28-08-2019 05:29:20,35,Helene,Demant,Tunis,Dragebjerget,Type 5
4921,20-02-2019 07:52:04,20,Mik,Demant,Sahara,Tunis,Type 3
4922,12-10-2019 07:46:36,25,Thomas,Lund,Omdurmant,Victoria Faldene,Type 2
4923,15-09-2019 01:51:20,25,Simone,Meynan,Congo,Tripoli,Type 3
4924,12-11-2019 02:59:14,65,Sofie,Kireli,De Kanariske Oeer,Dakar,Type 2
4925,27-08-2019 13:16:41,60,Sofie,Roenhild,Mocambique,Kabalo,Type 5
4926,03-06-2019 18:42:05,40,Rasmus,Ljungqvist,Victoria Faldene,Guldkysten,Type 1
4927,19-04-2019 05:21:37,45,Jonas,Wagtberg,Wadai,Addis Abeba,Type 4
4928,09-05-2019 01:14:02,100,Zeki,Vinther,Amatave,De Kanariske Oeer,Type 3
4929,20-05-2019 05:44:39,5,Kasper,Vasie,Addis Abeba,Sierra Leone,Type 3
4930,15-01-2019 20:10:41,100,Thomas,Madsen,Tanger,Kap Guardafui,Type 2
4931,13-07-2019 02:12:57,65,Zeki,Demant,Suakin,Kap st. Marie,Type 1
4932,22-06-2019 05:49:52,50,Emil,Meynan,Amatave,Kabalo,Type 4
4933,26-01-2019 15:46:26,65,Alan,Meynan,Tripoli,Dafur,Type 2
4934,25-06-2019 17:59:47,25,Julius,Hildorf,Victoria Faldene,Kap Guardafui,Type 1
4935,24-08-2019 21:40:08,30,Simone,Kluw,Kabalo,Suakin,Type 1
4936,30-01-2019 19:31:15,25,Rasmus,Meynan,Slavekysten,Kap st. Marie,Type 5
4937,30-05-2019 01:00:34,75,Kasper,Pedersen,Amatave,Hvalbugten,Type 3
4938,12-10-2019 20:47:52,65,Zeki,Ljungqvist,Wadai,Guldkysten,Type 4
4939,02-11-2019 10:23:54,55,Arkan,Pedersen,St. Helena,Tunis,Type 4
4940,21-03-2019 02:31:44,55,Julius,Hegelund,Victoriasoen,Zanzibar,Type 4
4941,19-04-2019 17:47:30,10,Jonas,Vasie,Guldkysten,Addis Abeba,Type 3
4942,21-05-2019 13:59:03,100,Niels,Madsen,Omdurmant,Timbuktu,Type 3
4943,03-05-2019 01:24:40,85,Benjamin,Johansen,Sahara,Dragebjerget,Type 1
4944,02-08-2019 11:57:37,25,Zeki,Kireli,Wadai,Kabalo,Type 4
4945,29-03-2019 04:53:44,70,Niels,Hauge,Amatave,St. Helena,Type 1
4946,15-05-2019 07:41:49,100,Benjamin,Ljungqvist,Kap Guardafui,Dragebjerget,Type 1
4947,28-08-2019 23:54:16,45,Benjamin,Hildorf,Guldkysten,Kap st. Marie,Type 2
4948,25-02-2019 16:49:13,35,Lisa,Wagtberg,Sierra Leone,Kap Guardafui,Type 5
4949,18-10-2019 10:57:40,30,Jakob,Steffensen,Kapstaden,Tripoli,Type 3
4950,01-02-2019 19:16:17,35,Jakob,Demant,Zanzibar,Congo,Type 4
4951,06-02-2019 18:54:16,80,Lisa,Wagtberg,Tunis,Laundo,Type 1
4952,09-09-2019 22:44:32,90,Jonas,Steffensen,Tripoli,Suakin,Type 2
4953,07-02-2019 10:26:33,70,Marc,Madsen,Victoriasoen,Kap Guardafui,Type 3
4954,08-09-2019 11:56:48,55,Sofie,Hegelund,Timbuktu,Kabalo,Type 5
4955,26-04-2019 04:14:50,45,Jacob,Hildorf,Slavekysten,Kap st. Marie,Type 5
4956,03-08-2019 22:11:02,40,Simone,Ljungqvist,Marrakesh,Timbuktu,Type 2
4957,03-06-2019 03:37:48,10,Arkan,Lafi,Victoriasoen,Kabalo,Type 4
4958,27-01-2019 05:12:44,35,Niels,Madsen,Bahr El Ghazal,Tunis,Type 1
4959,04-07-2019 22:30:48,15,Benjamin,Hegelund,Victoriasoen,Addis Abeba,Type 5
4960,09-06-2019 21:32:48,100,Thomas,Kluw,Laundo,Timbuktu,Type 2
4961,02-02-2019 22:27:46,25,Simone,Kluw,Sahara,Dragebjerget,Type 5
4962,24-04-2019 19:27:35,10,Jonas,Trier,Addis Abeba,Wadai,Type 5
4963,15-09-2019 07:49:52,50,Martin,Andersen,Victoria Faldene,Omdurmant,Type 1
4964,25-05-2019 03:45:20,75,Julius,Hegelund,Victoriasoen,Tunis,Type 4
4965,29-08-2019 10:32:26,50,Benjamin,Madsen,Suakin,Timbuktu,Type 4
4966,25-03-2019 09:51:11,80,Jacob,Madsen,Dragebjerget,Zanzibar,Type 3
4967,17-07-2019 02:36:18,85,Andreas,Wagtberg,Sahara,Kap st. Marie,Type 3
4968,25-07-2019 20:27:37,90,Alan,Memborg,Timbuktu,Bahr El Ghazal,Type 2
4969,13-07-2019 05:01:21,85,Alexander,Memborg,Zanzibar,Sierra Leone,Type 4
4970,06-01-2019 21:40:48,50,Gustav,Svenningsen,Bahr El Ghazal,Slavekysten,Type 2
4971,12-02-2019 16:13:55,30,Helene,Demant,Marrakesh,Addis Abeba,Type 2
4972,02-09-2019 22:07:28,45,Alexander,Wagtberg,Omdurmant,Dafur,Type 5
4973,03-07-2019 22:45:38,15,Marc,Kluw,Guldkysten,Kabalo,Type 2
4974,24-02-2019 07:48:21,15,Niels,Pyndt,Sahara,Tunis,Type 2
4975,09-09-2019 20:35:57,100,Alan,Andersen,Hvalbugten,Congo,Type 3
4976,31-07-2019 15:43:02,90,Gustav,Hildorf,Kapstaden,Congo,Type 4
4977,14-05-2019 11:25:59,30,Sofie,Pedersen,Guldkysten,Dakar,Type 4
4978,10-04-2019 02:25:24,5,Simone,Jakobsen,Bahr El Ghazal,Dafur,Type 1
4979,02-04-2019 18:02:11,70,Sofie,Madsen,Victoriasoen,Tanger,Type 4
4980,07-06-2019 23:24:12,50,Arkan,Kireli,Tunis,Cairo,Type 2
4981,13-11-2019 09:34:52,30,Alan,Hauge,Omdurmant,Guldkysten,Type 1
4982,21-10-2019 16:23:31,30,Emil,Johansen,Omdurmant,Guldkysten,Type 1
4983,17-06-2019 03:57:14,90,Simone,Pyndt,Sierra Leone,Congo,Type 1
4984,17-01-2019 09:47:49,15,Alan,Hildorf,Hvalbugten,Bahr El Ghazal,Type 5
4985,29-04-2019 07:57:32,55,Lisa,Memborg,Kap st. Marie,Victoriasoen,Type 4
4986,24-09-2019 18:53:05,20,Julius,Pedersen,Guldkysten,Slavekysten,Type 4
4987,17-03-2019 16:32:04,90,Niels,Wagtberg,Victoria Faldene,Laundo,Type 1
4988,24-10-2019 08:10:14,75,Jonas,Vasie,Zanzibar,Sahara,Type 1
4989,02-04-2019 03:25:29,45,Helene,Hegelund,Suakin,Zanzibar,Type 1
4990,13-09-2019 15:58:47,25,Andreas,Roenhild,Victoriasoen,Hvalbugten,Type 5
4991,20-03-2019 04:31:04,60,Alan,Demant,Guldkysten,Sahara,Type 3
4992,26-07-2019 23:43:44,45,Jonas,Henriksen,Dragebjerget,Amatave,Type 4
4993,12-11-2019 02:30:57,80,Sofie,Vinther,Cairo,Marrakesh,Type 5
4994,05-03-2019 08:05:35,15,Mik,Lund,Cairo,Hvalbugten,Type 1
4995,04-05-2019 16:37:14,70,Jacob,Roenhild,Sahara,Sierra Leone,Type 1
4996,25-05-2019 17:19:44,55,Sofie,Svenningsen,Sierra Leone,Zanzibar,Type 2
4997,02-09-2019 05:50:06,85,Mark,Trier,St. Helena,Tunis,Type 4
4998,26-06-2019 09:38:09,65,Jakob,Svenningsen,Wadai,Guldkysten,Type 4
4999,14-05-2019 04:01:11,50,Mik,Madsen,Dafur,Dragebjerget,Type 4
5000,18-03-2019 01:42:31,30,Steven,Madsen,Marrakesh,Laundo,Type 3
5001,05-10-2019 00:18:33,75,Benjamin,Hildorf,Mocambique,Slavekysten,Type 2
5002,05-02-2019 23:49:34,25,Jonas,Lafi,Guldkysten,Congo,Type 3
5003,20-05-2019 01:31:18,90,Niels,Johansen,Timbuktu,Tunis,Type 5
5004,27-07-2019 01:00:13,55,Alan,Svenningsen,Victoriasoen,Dragebjerget,Type 5
5005,09-01-2019 15:21:23,55,Emil,Jakobsen,Dakar,Hvalbugten,Type 4
5006,09-04-2019 04:59:18,10,Rasmus,Ljungqvist,Tripoli,Dakar,Type 1
5007,27-07-2019 11:21:10,30,Rasmus,Demant,Kapstaden,Sierra Leone,Type 5
5008,07-09-2019 15:02:20,90,Mik,Lafi,Omdurmant,Victoriasoen,Type 4
5009,31-07-2019 10:06:53,55,Gustav,Kireli,Kabalo,Timbuktu,Type 2
5010,01-05-2019 20:18:10,10,Kasper,Madsen,Timbuktu,Tripoli,Type 1
5011,31-10-2019 01:49:03,90,Simone,Lund,Sahara,Mocambique,Type 2
5012,25-07-2019 16:37:48,55,Helene,Demant,Kabalo,De Kanariske Oeer,Type 5
5013,03-05-2019 19:35:48,15,Alan,Lund,Cairo,Dafur,Type 5
5014,12-09-2019 12:31:06,15,Alexander,Hildorf,Sierra Leone,Dragebjerget,Type 2
5015,30-05-2019 22:24:10,5,Mik,Wagtberg,Hvalbugten,Kap Guardafui,Type 3
5016,06-07-2019 01:18:15,75,Gustav,Hildorf,Victoria Faldene,Sierra Leone,Type 1
5017,23-04-2019 14:44:25,90,Gustav,Hauge,Dafur,Suakin,Type 2
5018,29-03-2019 00:15:50,60,Simone,Jakobsen,Kabalo,Wadai,Type 4
5019,05-01-2019 13:08:14,100,Jakob,Madsen,Timbuktu,Victoria Faldene,Type 2
5020,07-09-2019 16:09:20,65,Andreas,Memborg,Marrakesh,Slavekysten,Type 3
5021,10-05-2019 21:31:10,60,Niels,Lund,Sierra Leone,Zanzibar,Type 1
5022,09-10-2019 11:09:21,15,Niels,Memborg,Sierra Leone,Cairo,Type 3
5023,01-01-2019 23:22:03,40,Mik,Wagtberg,Tunis,Timbuktu,Type 5
5024,26-02-2019 13:53:14,85,Helene,Hildorf,Victoriasoen,Congo,Type 5
5025,21-04-2019 08:35:44,75,Martin,Lund,Sahara,Sahara,Type 1
5026,19-06-2019 20:36:09,50,Gustav,Wagtberg,Kap Guardafui,Congo,Type 4
5027,11-06-2019 17:36:32,100,Zeki,Trier,Sahara,Cairo,Type 5
5028,26-06-2019 01:22:30,40,Steven,Johansen,Dakar,Bahr El Ghazal,Type 3
5029,16-05-2019 18:51:57,50,Kasper,Memborg,Dragebjerget,Tunis,Type 2
5030,02-05-2019 23:07:13,75,Arkan,Trier,Cairo,Laundo,Type 2
5031,19-10-2019 04:32:01,50,Jacob,Jakobsen,Marrakesh,Slavekysten,Type 4
5032,07-11-2019 16:23:40,40,Steven,Lund,St. Helena,Zanzibar,Type 1
5033,19-10-2019 01:40:20,70,Simone,Demant,Tunis,Timbuktu,Type 5
5034,07-08-2019 15:35:51,15,Sofie,Lund,Suakin,Laundo,Type 3
5035,19-03-2019 23:08:18,10,Niels,Andersen,Wadai,Sierra Leone,Type 2
5036,21-05-2019 01:59:29,10,Arkan,Vinther,Victoriasoen,Sahara,Type 4
5037,07-07-2019 01:21:12,10,Mik,Wagtberg,Wadai,St. Helena,Type 1
5038,31-05-2019 18:47:20,70,Kasper,Jakobsen,Dragebjerget,Tripoli,Type 4
5039,06-08-2019 11:22:56,30,Andreas,Henriksen,Tanger,Mocambique,Type 1
5040,09-05-2019 08:57:59,75,Jonas,Memborg,Laundo,Suakin,Type 1
5041,13-10-2019 15:10:35,10,Lisa,Vinther,Hvalbugten,Congo,Type 2
5042,17-09-2019 19:00:36,75,Benjamin,Kluw,Kabalo,Wadai,Type 1
5043,06-09-2019 10:38:09,40,Rasmus,Trier,Bahr El Ghazal,Zanzibar,Type 4
5044,13-08-2019 06:18:00,80,Rasmus,Hauge,Kap Guardafui,Kapstaden,Type 3
5045,22-07-2019 18:40:38,65,Simone,Meynan,Tunis,Kap st. Marie,Type 4
5046,20-10-2019 23:09:01,55,Martin,Trier,Hvalbugten,Zanzibar,Type 2
5047,15-08-2019 18:03:16,85,Zeki,Meynan,Bahr El Ghazal,Kabalo,Type 2
5048,12-07-2019 15:09:14,10,Sofie,Pyndt,Marrakesh,Congo,Type 5
5049,17-07-2019 03:06:56,50,Alan,Jakobsen,Addis Abeba,Bahr El Ghazal,Type 1
5050,07-06-2019 22:31:37,10,Mark,Wagtberg,Victoria Faldene,Hvalbugten,Type 1
5051,20-08-2019 20:17:19,70,Emil,Andersen,Dakar,Tanger,Type 4
5052,12-09-2019 04:38:16,70,Andreas,Ljungqvist,Kap st. Marie,Addis Abeba,Type 2
5053,30-03-2019 03:33:39,20,Alexander,Hildorf,Hvalbugten,Bahr El Ghazal,Type 1
5054,09-08-2019 22:00:16,50,Alan,Hauge,Kap st. Marie,Marrakesh,Type 4
5055,07-09-2019 09:21:33,5,Gustav,Jakobsen,Kap st. Marie,Sierra Leone,Type 4
5056,13-09-2019 08:40:26,90,Kasper,Memborg,Kabalo,Hvalbugten,Type 5
5057,18-03-2019 11:57:02,55,Helene,Andersen,Timbuktu,Guldkysten,Type 1
5058,20-01-2019 04:45:50,50,Benjamin,Trier,Dafur,Congo,Type 5
5059,26-09-2019 14:42:29,55,Benjamin,Hauge,Marrakesh,Wadai,Type 1
5060,19-01-2019 06:08:52,90,Martin,Vinther,Victoria Faldene,De Kanariske Oeer,Type 5
5061,11-09-2019 18:47:54,35,Alexander,Meynan,Kabalo,Tripoli,Type 4
5062,31-10-2019 02:36:38,85,Martin,Kireli,Dafur,Cairo,Type 2
5063,30-05-2019 22:04:18,90,Zeki,Jakobsen,Hvalbugten,Mocambique,Type 2
5064,26-07-2019 11:37:44,30,Zeki,Henriksen,St. Helena,Laundo,Type 2
5065,20-01-2019 07:49:51,5,Sofie,Pedersen,Congo,Dragebjerget,Type 3
5066,13-02-2019 07:07:23,80,Mark,Andersen,Marrakesh,Dafur,Type 2
5067,11-05-2019 04:07:10,55,Benjamin,Hildorf,Dragebjerget,Bahr El Ghazal,Type 3
5068,17-09-2019 10:12:13,90,Sofie,Ljungqvist,Dragebjerget,Kap Guardafui,Type 5
5069,02-11-2019 14:37:11,90,Simone,Lund,Kabalo,Victoria Faldene,Type 1
5070,09-01-2019 07:49:57,80,Emil,Lund,Tunis,Kapstaden,Type 2
5071,18-04-2019 23:45:29,10,Kasper,Madsen,Amatave,Hvalbugten,Type 5
5072,20-09-2019 23:00:13,45,Simone,Svenningsen,Kapstaden,Dafur,Type 3
5073,20-02-2019 20:35:41,55,Thomas,Lund,Amatave,Kap Guardafui,Type 2
5074,10-11-2019 16:28:40,35,Simone,Pyndt,Kap Guardafui,Laundo,Type 2
5075,25-01-2019 05:10:04,85,Rasmus,Hauge,Suakin,Suakin,Type 2
5076,23-06-2019 06:29:02,5,Marc,Wagtberg,Laundo,Cairo,Type 4
5077,08-01-2019 02:19:56,50,Niels,Pyndt,St. Helena,Hvalbugten,Type 4
5078,04-05-2019 02:28:03,5,Mik,Lund,De Kanariske Oeer,Slavekysten,Type 1
5079,26-03-2019 08:06:27,30,Mark,Johansen,Kap st. Marie,Hvalbugten,Type 5
5080,09-03-2019 07:35:33,25,Mik,Vinther,Kap Guardafui,Kap st. Marie,Type 1
5081,07-03-2019 21:40:11,45,Mark,Jakobsen,Hvalbugten,Sierra Leone,Type 4
5082,21-05-2019 06:31:11,15,Rasmus,Roenhild,Dakar,Wadai,Type 4
5083,23-03-2019 12:14:52,50,Helene,Hegelund,Omdurmant,Dragebjerget,Type 2
5084,16-01-2019 20:54:43,90,Sofie,Hauge,Mocambique,Zanzibar,Type 5
5085,15-07-2019 04:14:51,30,Kasper,Jakobsen,Cairo,Victoriasoen,Type 3
5086,08-10-2019 19:53:52,10,Thomas,Vasie,Suakin,Sierra Leone,Type 5
5087,20-09-2019 17:40:44,50,Steven,Pyndt,Laundo,Mocambique,Type 4
5088,26-09-2019 04:52:35,55,Rasmus,Andersen,Tunis,Tunis,Type 3
5089,20-06-2019 07:05:44,10,Benjamin,Jakobsen,Kap st. Marie,Mocambique,Type 2
5090,12-05-2019 08:19:41,80,Rasmus,Hauge,Guldkysten,Tripoli,Type 1
5091,17-06-2019 01:55:46,5,Mik,Hegelund,Tanger,De Kanariske Oeer,Type 4
5092,07-01-2019 22:25:10,80,Marc,Vinther,De Kanariske Oeer,Kap Guardafui,Type 4
5093,11-11-2019 13:37:46,60,Helene,Hauge,Kapstaden,Kabalo,Type 4
5094,09-08-2019 06:36:40,65,Gustav,Hildorf,Marrakesh,Kap st. Marie,Type 4
5095,19-07-2019 16:14:20,70,Helene,Vasie,Slavekysten,Marrakesh,Type 2
5096,10-01-2019 13:48:40,5,Mark,Andersen,Guldkysten,Slavekysten,Type 4
5097,14-09-2019 13:01:03,70,Julius,Roenhild,Laundo,Congo,Type 1
5098,19-07-2019 07:56:25,60,Simone,Hauge,Sahara,Mocambique,Type 3
5099,14-06-2019 19:25:43,35,Alan,Ljungqvist,Victoriasoen,Sierra Leone,Type 1
5100,18-09-2019 10:31:08,65,Lisa,Henriksen,Victoria Faldene,Kap Guardafui,Type 1
5101,25-05-2019 18:48:17,25,Niels,Steffensen,Dakar,Victoria Faldene,Type 1
5102,24-02-2019 02:08:38,5,Simone,Trier,Sahara,Zanzibar,Type 4
5103,07-05-2019 18:21:21,50,Jonas,Wagtberg,Dragebjerget,Dafur,Type 2
5104,18-08-2019 21:45:02,20,Sofie,Pedersen,Sahara,Tripoli,Type 3
5105,20-08-2019 05:27:24,10,Simone,Memborg,Laundo,Tunis,Type 2
5106,06-11-2019 03:43:49,65,Zeki,Lund,Kap st. Marie,Victoria Faldene,Type 1
5107,21-06-2019 01:45:58,10,Mik,Pyndt,Amatave,Victoriasoen,Type 2
5108,14-06-2019 01:19:26,70,Steven,Hauge,Mocambique,Sierra Leone,Type 5
5109,07-09-2019 17:10:42,15,Alexander,Henriksen,Omdurmant,Zanzibar,Type 2
5110,29-05-2019 14:27:29,35,Marc,Wagtberg,Slavekysten,Amatave,Type 2
5111,01-03-2019 01:59:34,10,Kasper,Hildorf,St. Helena,Dafur,Type 5
5112,06-03-2019 11:01:12,70,Gustav,Steffensen,Kap Guardafui,Timbuktu,Type 1
5113,06-07-2019 13:28:54,70,Simone,Hegelund,Kabalo,Wadai,Type 4
5114,02-02-2019 01:22:27,5,Benjamin,Trier,St. Helena,Dafur,Type 1
5115,15-08-2019 17:51:41,20,Simone,Pedersen,Dafur,Slavekysten,Type 5
5116,24-09-2019 12:43:38,50,Zeki,Vinther,Victoriasoen,Cairo,Type 1
5117,14-06-2019 13:12:38,25,Jonas,Kluw,Laundo,Timbuktu,Type 3
5118,21-05-2019 17:48:16,65,Simone,Demant,Wadai,Victoria Faldene,Type 3
5119,03-05-2019 00:35:21,70,Helene,Wagtberg,Mocambique,Amatave,Type 1
5120,24-02-2019 21:32:32,60,Andreas,Hildorf,Kap Guardafui,Wadai,Type 5
5121,08-07-2019 16:41:21,65,Emil,Johansen,Zanzibar,Amatave,Type 3
5122,18-05-2019 10:32:57,30,Kasper,Lafi,Victoriasoen,Sierra Leone,Type 3
5123,03-01-2019 16:25:55,10,Gustav,Hildorf,Tunis,Hvalbugten,Type 3
5124,05-11-2019 12:09:16,45,Arkan,Meynan,Dafur,Zanzibar,Type 3
5125,26-07-2019 03:12:07,90,Jacob,Vasie,Slavekysten,St. Helena,Type 2
5126,03-01-2019 11:06:04,90,Alan,Hildorf,Kabalo,Bahr El Ghazal,Type 5
5127,07-02-2019 07:40:41,45,Benjamin,Kireli,Tripoli,Tunis,Type 1
5128,26-08-2019 13:13:49,10,Sofie,Kluw,Victoriasoen,De Kanariske Oeer,Type 2
5129,12-05-2019 21:05:56,10,Rasmus,Steffensen,Kapstaden,Victoria Faldene,Type 5
5130,03-07-2019 07:23:18,20,Sofie,Pyndt,Hvalbugten,De Kanariske Oeer,Type 2
5131,06-03-2019 10:21:24,70,Niels,Andersen,Hvalbugten,Dragebjerget,Type 1
5132,09-02-2019 10:18:10,85,Simone,Kluw,Laundo,Dakar,Type 4
5133,29-06-2019 11:23:49,30,Benjamin,Demant,Victoriasoen,Addis Abeba,Type 5
5134,04-02-2019 13:29:33,50,Julius,Jakobsen,Timbuktu,Kap st. Marie,Type 1
5135,25-05-2019 06:33:44,100,Steven,Roenhild,Sahara,Amatave,Type 5
5136,12-11-2019 13:49:02,5,Helene,Pedersen,Laundo,Victoriasoen,Type 4
5137,08-10-2019 18:31:50,50,Zeki,Demant,Victoria Faldene,Laundo,Type 5
5138,07-07-2019 05:09:44,60,Kasper,Andersen,Dakar,Timbuktu,Type 4
5139,10-01-2019 09:03:19,20,Julius,Wagtberg,Wadai,Kap st. Marie,Type 2
5140,17-03-2019 14:22:07,50,Alan,Ljungqvist,Kap Guardafui,Slavekysten,Type 1
5141,19-04-2019 03:13:11,40,Simone,Vasie,Cairo,Dragebjerget,Type 4
5142,20-07-2019 12:57:33,100,Jakob,Johansen,Mocambique,Victoriasoen,Type 1
5143,29-03-2019 15:59:39,80,Martin,Henriksen,Slavekysten,De Kanariske Oeer,Type 5
5144,12-10-2019 11:22:59,40,Martin,Pedersen,Dragebjerget,Marrakesh,Type 2
5145,27-02-2019 01:18:28,100,Jakob,Vasie,Wadai,Addis Abeba,Type 1
5146,23-09-2019 03:47:34,80,Jakob,Pyndt,Zanzibar,Bahr El Ghazal,Type 2
5147,16-08-2019 16:40:14,65,Rasmus,Lafi,Suakin,Congo,Type 2
